agendor_id,titulo,clickup_id,produto_agendor,fabricante_agendor,distribuidor_esperado,produto_supabase,fabricante_supabase,distribuidor_supabase,valor_agendor,valor_supabase,servico_prioridade,tipo_divergencia
21467826,UNIMED VOLTA REDONDA - SSU,86ajxx6m8,SSU CONTRATOS,SUPRIMÁTICA SERVIÇOS,Suprimatica,SSU CONTRATOS,SUPRIMATICA,Suprimatica,0.0,0.0,True,FABRICANTE
21377804,UNIMED LINS - REDE (SERVIÇOS),86ajxx7m8,SUPRIMATICA SERVIÇOS,SUPRIMÁTICA SERVIÇOS,Suprimatica,SUPRIMATICA SERVIÇOS,SUPRIMATICA,Suprimatica,16000.0,16000.0,True,FABRICANTE
21339885,MINERVA - HPE ARGENTINA (VALIDAÇÃO DE COMPRA),86ajxx7d0,SUPRIMATICA SERVIÇOS,SUPRIMÁTICA SERVIÇOS,Suprimatica,SUPRIMATICA SERVIÇOS,SUPRIMATICA,Suprimatica,18000.0,18000.0,True,FABRICANTE
21162165,ACUCAREIRA QUATA - DELL (DISCOS UNIDADE QUATA),86ajxx7w7,SERVIDOR DELL EMC,DELL EMC,Ingram Micro,SERVIDOR DELL EMC,DELL ,Ingram Micro,10913.48,10913.48,False,FABRICANTE
21162165,ACUCAREIRA QUATA - DELL (DISCOS UNIDADE QUATA),86ajxx7w7,SUPRIMATICA SERVIÇOS,SUPRIMÁTICA SERVIÇOS,Suprimatica,SUPRIMATICA SERVIÇOS,SUPRIMATICA,Suprimatica,2000.0,2000.0,True,FABRICANTE
20952329,OJI PAPÉIS - SUPRIMATICA (JOB AVULSO),86ajxx8nh,SUPRIMATICA SERVIÇOS,SUPRIMÁTICA SERVIÇOS,Suprimatica,SUPRIMATICA SERVIÇOS,SUPRIMATICA,Suprimatica,2000.0,2000.0,True,FABRICANTE
20857015,MSMT - UNISALESIANO LINS  - DELL (POS GARANTIA),86ajxx7am,POS GARANTIA DELL EMC,DELL EMC,Ingram Micro,POS GARANTIA DELL EMC,DELL,Ingram Micro,9330.15,9330.15,False,FABRICANTE
20550186,NOVA AMERICA - FORTINET,86ajxx7av,SUPRIMATICA SERVIÇOS,SUPRIMÁTICA SERVIÇOS,Suprimatica,SUPRIMATICA SERVIÇOS,SUPRIMATICA,Suprimatica,60000.0,60000.0,True,FABRICANTE
20542352,CASA DI CONTI - SAP,86ajxx86m,SERVIDOR DELL EMC,DELL EMC,Ingram Micro,SERVIDOR DELL EMC,DELL ,Ingram Micro,212499.97,212499.97,False,FABRICANTE
20542352,CASA DI CONTI - SAP,86ajxx86m,SUPRIMATICA SERVIÇOS,SUPRIMÁTICA SERVIÇOS,Suprimatica,SUPRIMATICA SERVIÇOS,SUPRIMATICA,Suprimatica,10000.0,10000.0,True,FABRICANTE
20541237,CASA DI CONTI - AWS (MIGRAÇÃO),86ajxx8dg,(NÃO EXISTE NO AGENDOR),,,VMWARE OPEN,BROADCOM,Ingram Micro,,0.0,,PRODUTO_EXTRA_NO_SUPABASE
20436689,NOVA AMERICA - TECH REFRESH,86ajxx79r,SERVIDOR DELL EMC,DELL EMC,Ingram Micro,SERVIDOR DELL EMC,DELL ,Ingram Micro,864209.15,864209.15,False,FABRICANTE
20436689,NOVA AMERICA - TECH REFRESH,86ajxx79r,STORAGE DELL EMC,DELL EMC,Ingram Micro,STORAGE DELL EMC,DELL ,Ingram Micro,351550.4,351550.4,False,FABRICANTE
20436689,NOVA AMERICA - TECH REFRESH,86ajxx79r,VMWARE OPEN,VMWARE,Ingram Micro,VMWARE OPEN,BROADCOM,TD Synnex,108742.57,108742.57,False,FABRICANTE+DISTRIBUIDOR
20436689,NOVA AMERICA - TECH REFRESH,86ajxx79r,SUPRIMATICA SERVIÇOS,SUPRIMÁTICA SERVIÇOS,Suprimatica,SUPRIMATICA SERVIÇOS,SUPRIMATICA,Suprimatica,47500.0,47500.0,True,FABRICANTE
20312055,VITERRA - DELL EMC (POS GARANTIA),86ajxx8xu,POS GARANTIA DELL EMC,DELL EMC,Ingram Micro,POS GARANTIA DELL EMC,DELL,Ingram Micro,61294.58,61294.58,False,FABRICANTE
20305179,UNIMED RIBEIRAO PRETO - VMWARE,86ajxx8vt,VMWARE OPEN,VMWARE,Ingram Micro,VMWARE OPEN,BROADCOM,TD Synnex,5901.12,5901.12,False,FABRICANTE+DISTRIBUIDOR
20235576,ZILOR - DELL (UPGRADE DISCOS),86ajxx92g,SERVIDOR DELL EMC,DELL EMC,Ingram Micro,SERVIDOR DELL EMC,DELL ,Ingram Micro,7880.48,7880.48,False,FABRICANTE
20235576,ZILOR - DELL (UPGRADE DISCOS),86ajxx92g,SUPRIMATICA SERVIÇOS,SUPRIMÁTICA SERVIÇOS,Suprimatica,SUPRIMATICA SERVIÇOS,SUPRIMATICA,Suprimatica,2300.0,2300.0,True,FABRICANTE
20098094,USINA COLORADO - VMWARE POS GARANTIA,86ajxx8w5,VMWARE OPEN,VMWARE,Ingram Micro,VMWARE OPEN,BROADCOM,Ingram Micro,50451.51,616031.82,False,FABRICANTE+VALOR
20003235,UNIMED LINS - DELL (POS GARANTIA),86ajxx8yr,POS GARANTIA DELL EMC,DELL EMC,Ingram Micro,(AUSENTE),,,12915.98,,False,PRODUTO_AUSENTE_NO_SUPABASE
20003235,UNIMED LINS - DELL (POS GARANTIA),86ajxx8yr,(NÃO EXISTE NO AGENDOR),,,SERVIDOR HPE,HPE,Ingram Micro,,409991.37,,PRODUTO_EXTRA_NO_SUPABASE
19917192,UNIMED BAIXA MOGIANA - FORTINET  E DELL SUPORTE,86ajxx8vh,POS GARANTIA DELL EMC,DELL EMC,Ingram Micro,POS GARANTIA DELL EMC,DELL,Ingram Micro,37547.18,37547.18,False,FABRICANTE
19880866,ZILOR - UNIDADE DE QUATA - MICROSOFT,86ajxx908,MICROSOFT,MICROSOFT,Ingram Micro,LICENCIAMENTO MICROSOFT,MICROSOFT,Ingram Micro,125445.0,125445.0,False,NOME_PRODUTO
19619451,TAPETES SÃO CARLOS - SSU,86ajxx8u9,SSU CONTRATOS,SUPRIMÁTICA SERVIÇOS,Suprimatica,SSU CONTRATOS,SUPRIMATICA,Suprimatica,0.0,0.0,True,FABRICANTE
19618114,HOSPITAL E MATERNIDADE SANTA ISABEL - DELL EMC,86ajxx919,SERVIDOR DELL EMC,DELL EMC,Ingram Micro,SERVIDOR DELL EMC,DELL ,Ingram Micro,3766.2,3766.2,False,FABRICANTE
19617379,UNIMED REGIONAL BAIXA MOGIANA - FORTINET,86ajxx7vv,SUPRIMATICA SERVIÇOS,SUPRIMÁTICA SERVIÇOS,Suprimatica,SUPRIMATICA SERVIÇOS,SUPRIMATICA,Suprimatica,27000.0,27000.0,True,FABRICANTE
19560924,UNIMED LONDRINA - SSU,86ajxx8uy,SSU CONTRATOS,SUPRIMÁTICA SERVIÇOS,Suprimatica,SSU CONTRATOS,SUPRIMATICA,Suprimatica,0.0,0.0,True,FABRICANTE
19449736,OJI PAPÉIS - SSU,86ajxx6qr,SSU CONTRATOS,SUPRIMÁTICA SERVIÇOS,Suprimatica,SSU CONTRATOS,SUPRIMATICA,Suprimatica,0.0,0.0,True,FABRICANTE
19418610,LWART SOLUCOES AMBIENTAIS LTDA - ARUBA,86ajxx8v5,NETWORKING ARUBA,ARUBA,Ingram Micro,(AUSENTE),,,2097.12,,False,PRODUTO_AUSENTE_NO_SUPABASE
19418610,LWART SOLUCOES AMBIENTAIS LTDA - ARUBA,86ajxx8v5,(NÃO EXISTE NO AGENDOR),,,VMWARE OPEN,BROADCOM,Ingram Micro,,1910037.72,,PRODUTO_EXTRA_NO_SUPABASE
19418520,HOSPITAL DO CANCER DE LONDRINA - DELL,86ajxx94p,SUPORTE OTG,OTG,OTG,SUPORTE OTG,OTG,Ingram Micro,2900.0,2900.0,False,DISTRIBUIDOR
19418237,HOSPITAL DO CANCER DE LONDRINA - VMWARE,86ajxx95a,VMWARE OPEN,VMWARE,Ingram Micro,VMWARE OPEN,BROADCOM,TD Synnex,8657.98,8657.98,False,FABRICANTE+DISTRIBUIDOR
19418015,UNIMED VOLTA REDONDA - DELL,86ajxx95t,POS GARANTIA DELL EMC,DELL EMC,Ingram Micro,POS GARANTIA DELL EMC,DELL,Ingram Micro,213853.89,213853.89,False,FABRICANTE
19417758,Unimed São Carlos - DELL,86ajxx941,POS GARANTIA DELL EMC,DELL EMC,Ingram Micro,POS GARANTIA DELL EMC,DELL,Ingram Micro,141500.0,141500.0,False,FABRICANTE
19417035,UNIMED REGIONAL DE CAMPO MOURAO - DELL,86ajxx94f,POS GARANTIA DELL EMC,DELL EMC,Ingram Micro,POS GARANTIA DELL EMC,DELL,Ingram Micro,1981.46,1981.46,False,FABRICANTE
19410821,LWART - FORTINET,86ajxx7xx,SUPRIMATICA SERVIÇOS,SUPRIMÁTICA SERVIÇOS,Suprimatica,SUPRIMATICA SERVIÇOS,SUPRIMATICA,Suprimatica,5000.0,5000.0,True,FABRICANTE
19375689,CONTI - VMWARE,86ajxx91v,VMWARE OPEN,VMWARE,Ingram Micro,VMWARE OPEN,BROADCOM,TD Synnex,12824.81,12824.81,False,FABRICANTE+DISTRIBUIDOR
19375689,CONTI - VMWARE,86ajxx91v,VMWARE OPEN,VMWARE,Ingram Micro,VMWARE OPEN,BROADCOM,TD Synnex,12824.81,86758.1,False,FABRICANTE+DISTRIBUIDOR+VALOR
19375689,CONTI - VMWARE,86ajxx91v,VMWARE OPEN,VMWARE,Ingram Micro,VMWARE OPEN,BROADCOM,TD Synnex,86758.1,12824.81,False,FABRICANTE+DISTRIBUIDOR+VALOR
19375689,CONTI - VMWARE,86ajxx91v,VMWARE OPEN,VMWARE,Ingram Micro,VMWARE OPEN,BROADCOM,TD Synnex,86758.1,86758.1,False,FABRICANTE+DISTRIBUIDOR
19375504,UNAERP - VMWARE,86ajxx8va,VMWARE OPEN,VMWARE,Ingram Micro,VMWARE OPEN,BROADCOM,TD Synnex,11464.2,11464.2,False,FABRICANTE+DISTRIBUIDOR
19368227,ZILOR - UNIDADE DE QUATA 0 VMWARE,86ajxx8wb,VMWARE OPEN,VMWARE,Ingram Micro,VMWARE OPEN,BROADCOM,TD Synnex,7717.39,7717.39,False,FABRICANTE+DISTRIBUIDOR
19351539,UNIMED COP - DELL - MS-VMWARE - UPGRADE DSCOS E MEMÓRIAS,86ajxx85w,SERVIDOR DELL EMC,DELL EMC,Ingram Micro,SERVIDOR DELL EMC,DELL ,Ingram Micro,175402.65,175402.65,False,FABRICANTE
19351539,UNIMED COP - DELL - MS-VMWARE - UPGRADE DSCOS E MEMÓRIAS,86ajxx85w,VMWARE OPEN,VMWARE,Ingram Micro,VMWARE OPEN,BROADCOM,TD Synnex,3801.51,3801.51,False,FABRICANTE+DISTRIBUIDOR
19351539,UNIMED COP - DELL - MS-VMWARE - UPGRADE DSCOS E MEMÓRIAS,86ajxx85w,MICROSOFT,MICROSOFT,Ingram Micro,LICENCIAMENTO MICROSOFT,MICROSOFT,Ingram Micro,115813.94,115813.94,False,NOME_PRODUTO
19351539,UNIMED COP - DELL - MS-VMWARE - UPGRADE DSCOS E MEMÓRIAS,86ajxx85w,SUPRIMATICA SERVIÇOS,SUPRIMÁTICA SERVIÇOS,Suprimatica,SUPRIMATICA SERVIÇOS,SUPRIMATICA,Suprimatica,20600.0,20600.0,True,FABRICANTE
19346988,UNIMED BEBEDOURO - MICROSOFT,86ajxx93m,MICROSOFT,MICROSOFT,Ingram Micro,(AUSENTE),,,228000.01,,False,PRODUTO_AUSENTE_NO_SUPABASE
19346988,UNIMED BEBEDOURO - MICROSOFT,86ajxx93m,(NÃO EXISTE NO AGENDOR),,,NETWORKING FORTINET,FORTINET,Ingram Micro,,390508.66,,PRODUTO_EXTRA_NO_SUPABASE
19251630,UNIMED VOLTA REDONDA - DELL - SERVIDOR DE VMWARE,86ajxx862,SERVIDOR DELL EMC,DELL EMC,Ingram Micro,SERVIDOR DELL EMC,DELL ,Ingram Micro,1100291.64,1100291.64,False,FABRICANTE
19251630,UNIMED VOLTA REDONDA - DELL - SERVIDOR DE VMWARE,86ajxx862,NETWORKING DELL EMC,DELL EMC,Ingram Micro,NETWORKING DELL EMC,DELL,Ingram Micro,305793.84,305793.84,False,FABRICANTE
19251630,UNIMED VOLTA REDONDA - DELL - SERVIDOR DE VMWARE,86ajxx862,SUPRIMATICA SERVIÇOS,SUPRIMÁTICA SERVIÇOS,Suprimatica,SUPRIMATICA SERVIÇOS,SUPRIMATICA,Suprimatica,46000.0,46000.0,True,FABRICANTE
19243731,ZILOR - ATUALIZAÇÃO DATA CENTER,86ajxx8tr,SERVIDOR DELL EMC,DELL EMC,Ingram Micro,SERVIDOR DELL EMC,DELL ,Ingram Micro,615683.1,615683.1,False,FABRICANTE
19243731,ZILOR - ATUALIZAÇÃO DATA CENTER,86ajxx8tr,SERVIDOR DELL EMC,DELL EMC,Ingram Micro,SERVIDOR DELL EMC,DELL ,Ingram Micro,615683.1,62541.16,False,FABRICANTE+VALOR
19243731,ZILOR - ATUALIZAÇÃO DATA CENTER,86ajxx8tr,SERVIDOR DELL EMC,DELL EMC,Ingram Micro,SERVIDOR DELL EMC,DELL ,Ingram Micro,62541.16,615683.1,False,FABRICANTE+VALOR
19243731,ZILOR - ATUALIZAÇÃO DATA CENTER,86ajxx8tr,SERVIDOR DELL EMC,DELL EMC,Ingram Micro,SERVIDOR DELL EMC,DELL ,Ingram Micro,62541.16,62541.16,False,FABRICANTE
19243731,ZILOR - ATUALIZAÇÃO DATA CENTER,86ajxx8tr,STORAGE DELL EMC,DELL EMC,Ingram Micro,STORAGE DELL EMC,DELL ,Ingram Micro,449551.43,449551.43,False,FABRICANTE
19243731,ZILOR - ATUALIZAÇÃO DATA CENTER,86ajxx8tr,NETWORKING DELL EMC,DELL EMC,Ingram Micro,NETWORKING DELL EMC,DELL,Ingram Micro,163184.5,163184.5,False,FABRICANTE
19243731,ZILOR - ATUALIZAÇÃO DATA CENTER,86ajxx8tr,MICROSOFT,MICROSOFT,Ingram Micro,LICENCIAMENTO MICROSOFT,MICROSOFT,Ingram Micro,301068.0,301068.0,False,NOME_PRODUTO
19243731,ZILOR - ATUALIZAÇÃO DATA CENTER,86ajxx8tr,ORACLE,ORACLE,Ingram Micro,LICENÇA ORACLE STD2,ORACLE,Ingram Micro,59020.06,59020.06,False,NOME_PRODUTO
19243731,ZILOR - ATUALIZAÇÃO DATA CENTER,86ajxx8tr,SUPRIMATICA SERVIÇOS,SUPRIMÁTICA SERVIÇOS,Suprimatica,SUPRIMATICA SERVIÇOS,SUPRIMATICA,Suprimatica,80000.0,80000.0,True,FABRICANTE
19192526,UNIMED COP BAURU - VMWARE E MICROSOFT - SUPORTE,86ajxx970,VMWARE OPEN,VMWARE,Ingram Micro,VMWARE OPEN,BROADCOM,TD Synnex,14728.4,14728.4,False,FABRICANTE+DISTRIBUIDOR
19192526,UNIMED COP BAURU - VMWARE E MICROSOFT - SUPORTE,86ajxx970,MICROSOFT,MICROSOFT,Ingram Micro,LICENCIAMENTO MICROSOFT,MICROSOFT,Ingram Micro,33870.3,33870.3,False,NOME_PRODUTO
19180120,UNIMED ARARAQUARA - DELL EMC ATUALIZAÇÃO BANCO PROGRESS,86ajxx93b,SERVIDOR DELL EMC,DELL EMC,Ingram Micro,SERVIDOR DELL EMC,DELL ,Ingram Micro,113772.62,113772.62,False,FABRICANTE
19180120,UNIMED ARARAQUARA - DELL EMC ATUALIZAÇÃO BANCO PROGRESS,86ajxx93b,STORAGE DELL EMC,DELL EMC,Ingram Micro,STORAGE DELL EMC,DELL ,Ingram Micro,246026.47,246026.47,False,FABRICANTE
19180120,UNIMED ARARAQUARA - DELL EMC ATUALIZAÇÃO BANCO PROGRESS,86ajxx93b,SUPRIMATICA SERVIÇOS,SUPRIMÁTICA SERVIÇOS,Suprimatica,SUPRIMATICA SERVIÇOS,SUPRIMATICA,Suprimatica,20000.0,20000.0,True,FABRICANTE
19177330,LWART - VMWARE RENOVAÇÃO SUPORTE,86ajxx98b,VMWARE OPEN,VMWARE,Ingram Micro,VMWARE OPEN,BROADCOM,TD Synnex,176157.54,176157.54,False,FABRICANTE+DISTRIBUIDOR
19168682,UNIMED ANHANGUERA - DELL EMC - NOVO STORAGE PARA HOSPITAL,86ajxx936,STORAGE DELL EMC,DELL EMC,Ingram Micro,STORAGE DELL EMC,DELL ,Ingram Micro,169686.21,169686.21,False,FABRICANTE
19168682,UNIMED ANHANGUERA - DELL EMC - NOVO STORAGE PARA HOSPITAL,86ajxx936,SUPRIMATICA SERVIÇOS,SUPRIMÁTICA SERVIÇOS,Suprimatica,SUPRIMATICA SERVIÇOS,SUPRIMATICA,Suprimatica,26000.0,26000.0,True,FABRICANTE
19038324,UNIMED CAMPO GRANDE - HPE SUPORTE (RENOVAÇÃO),86ajxx927,POS GARANTIA HPE,HPE,Ingram Micro,(AUSENTE),,,333079.55,,False,PRODUTO_AUSENTE_NO_SUPABASE
19038324,UNIMED CAMPO GRANDE - HPE SUPORTE (RENOVAÇÃO),86ajxx927,(NÃO EXISTE NO AGENDOR),,,VMWARE OPEN,BROADCOM,Ingram Micro,,9070330.16,,PRODUTO_EXTRA_NO_SUPABASE
18889763,USINA SÃO MANOEL - FORTINTE E DELL EMC - REN. SUPORTE,86ajxx96m,POS GARANTIA DELL EMC,DELL EMC,Ingram Micro,POS GARANTIA DELL EMC,DELL,Ingram Micro,2373.72,2373.72,False,FABRICANTE
18880781,WABCO - SERVIÇOS SUPRIMÁTICA,86ajxx91n,SUPRIMATICA SERVIÇOS,SUPRIMÁTICA SERVIÇOS,Suprimatica,SUPRIMATICA SERVIÇOS,SUPRIMATICA,Suprimatica,16800.0,16800.0,True,FABRICANTE
18863442,DORI ALIMENTOS - SSU,86ajxx80g,SSU CONTRATOS,SUPRIMÁTICA SERVIÇOS,Suprimatica,SSU CONTRATOS,SUPRIMATICA,Suprimatica,0.0,0.0,True,FABRICANTE
18862109,BELA VISTA ALIMENTOS - SSU,86ajxx7zq,SSU CONTRATOS,SUPRIMÁTICA SERVIÇOS,Suprimatica,(AUSENTE),,,0.0,,True,PRODUTO_AUSENTE_NO_SUPABASE
18862109,BELA VISTA ALIMENTOS - SSU,86ajxx7zq,(NÃO EXISTE NO AGENDOR),,,NETWORKING FORTINET,FORTINET,Ingram Micro,,235293.32,,PRODUTO_EXTRA_NO_SUPABASE
18848099,UNIMED RIBEIRÃO PRETO - HPE - STORAGE PARA PACS E BACKUP,86ajxx98n,SERVIDOR HPE,HPE,Ingram Micro,SERVIDOR HPE,HPE,TD Synnex,172638.02,430138.56,False,DISTRIBUIDOR+VALOR
18848099,UNIMED RIBEIRÃO PRETO - HPE - STORAGE PARA PACS E BACKUP,86ajxx98n,SERVIDOR HPE,HPE,Ingram Micro,SERVIDOR HPE,HPE,TD Synnex,137975.99,430138.56,False,DISTRIBUIDOR+VALOR
18848099,UNIMED RIBEIRÃO PRETO - HPE - STORAGE PARA PACS E BACKUP,86ajxx98n,STORAGE HPE,HPE,Ingram Micro,(AUSENTE),,,319761.06,,False,PRODUTO_AUSENTE_NO_SUPABASE
18848099,UNIMED RIBEIRÃO PRETO - HPE - STORAGE PARA PACS E BACKUP,86ajxx98n,SUPRIMATICA SERVIÇOS,SUPRIMÁTICA SERVIÇOS,Suprimatica,(AUSENTE),,,30000.0,,True,PRODUTO_AUSENTE_NO_SUPABASE
25117769,SILO DA MODA - PROJETO REDE LAN - ARUBA,86ajxx66v,NETWORKING ARUBA,ARUBA,Ingram Micro,(AUSENTE),,,23264.22,,False,PRODUTO_AUSENTE_NO_SUPABASE
25117769,SILO DA MODA - PROJETO REDE LAN - ARUBA,86ajxx66v,SUPRIMATICA SERVIÇOS,SUPRIMÁTICA SERVIÇOS,Suprimatica,(AUSENTE),,,12000.0,,True,PRODUTO_AUSENTE_NO_SUPABASE
25117769,SILO DA MODA - PROJETO REDE LAN - ARUBA,86ajxx66v,(NÃO EXISTE NO AGENDOR),,,SERVIDOR HPE,HPE,Ingram Micro,,161619.68,,PRODUTO_EXTRA_NO_SUPABASE
25004037,SUPRIMATICA CLOUD - JUL/AGO/SET-2024,86ajxx6dy,CLOUD AZURE,MICROSOFT,Ingram Micro,CLOUD AZURE,AZURE,Ingram Micro,37.98,37.98,False,FABRICANTE
25824415,USINA COLORADO - DELL - SERVIDOR FLUXO,86ajxx6n1,SERVIDOR DELL EMC,DELL EMC,Ingram Micro,SERVIDOR DELL EMC,DELL ,Ingram Micro,41884.92,41884.92,False,FABRICANTE
25824415,USINA COLORADO - DELL - SERVIDOR FLUXO,86ajxx6n1,MICROSOFT,MICROSOFT,Ingram Micro,LICENCIAMENTO MICROSOFT,MICROSOFT,Ingram Micro,8800.0,8800.0,False,NOME_PRODUTO
26240322,SSU - SETEMBRO - 2024,86ajxx6nz,SSU CONTRATOS,SUPRIMÁTICA SERVIÇOS,Suprimatica,SSU CONTRATOS,SUPRIMATICA,Suprimatica,156006.65,156006.65,True,FABRICANTE
20956937,USINA SÃO MANOEL - ATUALIZAÇÃO DE STORAGE 2024,86ajxx6qe,STORAGE DELL EMC,DELL EMC,Ingram Micro,STORAGE DELL EMC,DELL ,Ingram Micro,356000.0,356000.0,False,FABRICANTE
20956937,USINA SÃO MANOEL - ATUALIZAÇÃO DE STORAGE 2024,86ajxx6qe,SUPRIMATICA SERVIÇOS,SUPRIMÁTICA SERVIÇOS,Suprimatica,SUPRIMATICA SERVIÇOS,SUPRIMATICA,Suprimatica,34000.0,34000.0,True,FABRICANTE
26061306,SSU - AGOSTO - 2024,86ajxx6td,SSU CONTRATOS,SUPRIMÁTICA SERVIÇOS,Suprimatica,SSU CONTRATOS,SUPRIMATICA,Suprimatica,155672.8,155672.8,True,FABRICANTE
18817310,UNIMED LINS - DELL -TECH REFRESH,86ajxx6u7,SERVIDOR DELL EMC,DELL EMC,Ingram Micro,SERVIDOR DELL EMC,DELL ,Ingram Micro,546859.5,546859.5,False,FABRICANTE
18817310,UNIMED LINS - DELL -TECH REFRESH,86ajxx6u7,NETWORKING DELL EMC,DELL EMC,Ingram Micro,NETWORKING DELL EMC,DELL,Ingram Micro,115955.48,115955.48,False,FABRICANTE
18817310,UNIMED LINS - DELL -TECH REFRESH,86ajxx6u7,STORAGE DELL EMC,DELL EMC,Ingram Micro,STORAGE DELL EMC,DELL ,Ingram Micro,170673.77,170673.77,False,FABRICANTE
18817310,UNIMED LINS - DELL -TECH REFRESH,86ajxx6u7,SUPRIMATICA SERVIÇOS,SUPRIMÁTICA SERVIÇOS,Suprimatica,SUPRIMATICA SERVIÇOS,SUPRIMATICA,Suprimatica,40000.0,40000.0,True,FABRICANTE
18817310,UNIMED LINS - DELL -TECH REFRESH,86ajxx6u7,VMWARE OPEN,VMWARE,Ingram Micro,VMWARE OPEN,BROADCOM,TD Synnex,84927.32,84927.32,False,FABRICANTE+DISTRIBUIDOR
24294584,UNIMED REGIONAL MARINGA - FORTINER (BACKUP COFRE VEEAM),86ajxx6uh,SUPRIMATICA SERVIÇOS,SUPRIMÁTICA SERVIÇOS,Suprimatica,SUPRIMATICA SERVIÇOS,SUPRIMATICA,Suprimatica,30000.0,30000.0,True,FABRICANTE
21051582,UNIMED LONDRINA - ARUBA LAN E WLAN,86ajxx6wy,NETWORKING ARUBA,ARUBA,Ingram Micro,NETWORKING ARUBA,ARUBA,Ingram Micro,500167.93,768211.74,False,VALOR
21051582,UNIMED LONDRINA - ARUBA LAN E WLAN,86ajxx6wy,NETWORKING ARUBA,ARUBA,Ingram Micro,NETWORKING ARUBA,ARUBA,Ingram Micro,500167.93,573302.34,False,VALOR
21051582,UNIMED LONDRINA - ARUBA LAN E WLAN,86ajxx6wy,NETWORKING ARUBA,ARUBA,Ingram Micro,NETWORKING ARUBA,ARUBA,Ingram Micro,500167.93,19192.8,False,VALOR
21051582,UNIMED LONDRINA - ARUBA LAN E WLAN,86ajxx6wy,NETWORKING ARUBA,ARUBA,Ingram Micro,NETWORKING ARUBA,ARUBA,Ingram Micro,500167.93,988962.5,False,VALOR
21051582,UNIMED LONDRINA - ARUBA LAN E WLAN,86ajxx6wy,NETWORKING ARUBA,ARUBA,Ingram Micro,NETWORKING ARUBA,ARUBA,Ingram Micro,500167.93,87376.4,False,VALOR
21051582,UNIMED LONDRINA - ARUBA LAN E WLAN,86ajxx6wy,NETWORKING ARUBA,ARUBA,Ingram Micro,NETWORKING ARUBA,ARUBA,Ingram Micro,768211.74,500167.93,False,VALOR
21051582,UNIMED LONDRINA - ARUBA LAN E WLAN,86ajxx6wy,NETWORKING ARUBA,ARUBA,Ingram Micro,NETWORKING ARUBA,ARUBA,Ingram Micro,768211.74,573302.34,False,VALOR
21051582,UNIMED LONDRINA - ARUBA LAN E WLAN,86ajxx6wy,NETWORKING ARUBA,ARUBA,Ingram Micro,NETWORKING ARUBA,ARUBA,Ingram Micro,768211.74,19192.8,False,VALOR
21051582,UNIMED LONDRINA - ARUBA LAN E WLAN,86ajxx6wy,NETWORKING ARUBA,ARUBA,Ingram Micro,NETWORKING ARUBA,ARUBA,Ingram Micro,768211.74,988962.5,False,VALOR
21051582,UNIMED LONDRINA - ARUBA LAN E WLAN,86ajxx6wy,NETWORKING ARUBA,ARUBA,Ingram Micro,NETWORKING ARUBA,ARUBA,Ingram Micro,768211.74,87376.4,False,VALOR
21051582,UNIMED LONDRINA - ARUBA LAN E WLAN,86ajxx6wy,NETWORKING ARUBA,ARUBA,Ingram Micro,NETWORKING ARUBA,ARUBA,Ingram Micro,573302.34,500167.93,False,VALOR
21051582,UNIMED LONDRINA - ARUBA LAN E WLAN,86ajxx6wy,NETWORKING ARUBA,ARUBA,Ingram Micro,NETWORKING ARUBA,ARUBA,Ingram Micro,573302.34,768211.74,False,VALOR
21051582,UNIMED LONDRINA - ARUBA LAN E WLAN,86ajxx6wy,NETWORKING ARUBA,ARUBA,Ingram Micro,NETWORKING ARUBA,ARUBA,Ingram Micro,573302.34,19192.8,False,VALOR
21051582,UNIMED LONDRINA - ARUBA LAN E WLAN,86ajxx6wy,NETWORKING ARUBA,ARUBA,Ingram Micro,NETWORKING ARUBA,ARUBA,Ingram Micro,573302.34,988962.5,False,VALOR
21051582,UNIMED LONDRINA - ARUBA LAN E WLAN,86ajxx6wy,NETWORKING ARUBA,ARUBA,Ingram Micro,NETWORKING ARUBA,ARUBA,Ingram Micro,573302.34,87376.4,False,VALOR
21051582,UNIMED LONDRINA - ARUBA LAN E WLAN,86ajxx6wy,NETWORKING ARUBA,ARUBA,Ingram Micro,NETWORKING ARUBA,ARUBA,Ingram Micro,19192.8,500167.93,False,VALOR
21051582,UNIMED LONDRINA - ARUBA LAN E WLAN,86ajxx6wy,NETWORKING ARUBA,ARUBA,Ingram Micro,NETWORKING ARUBA,ARUBA,Ingram Micro,19192.8,768211.74,False,VALOR
21051582,UNIMED LONDRINA - ARUBA LAN E WLAN,86ajxx6wy,NETWORKING ARUBA,ARUBA,Ingram Micro,NETWORKING ARUBA,ARUBA,Ingram Micro,19192.8,573302.34,False,VALOR
21051582,UNIMED LONDRINA - ARUBA LAN E WLAN,86ajxx6wy,NETWORKING ARUBA,ARUBA,Ingram Micro,NETWORKING ARUBA,ARUBA,Ingram Micro,19192.8,988962.5,False,VALOR
21051582,UNIMED LONDRINA - ARUBA LAN E WLAN,86ajxx6wy,NETWORKING ARUBA,ARUBA,Ingram Micro,NETWORKING ARUBA,ARUBA,Ingram Micro,19192.8,87376.4,False,VALOR
21051582,UNIMED LONDRINA - ARUBA LAN E WLAN,86ajxx6wy,NETWORKING ARUBA,ARUBA,Ingram Micro,NETWORKING ARUBA,ARUBA,Ingram Micro,988962.5,500167.93,False,VALOR
